order_id,cusbasket_id,ip_address,order_date,order_status
2414,2725,110.171.34.182,2014-02-26 22:06:45,2
2415,2726,124.120.159.186,2014-02-28 11:04:54,2
2416,2727,180.180.121.177,2014-02-28 19:54:54,2
2417,242,180.183.96.180,2014-03-01 16:34:55,2
2418,2729,110.170.165.98,2014-03-06 18:41:29,2
2419,2730,124.120.16.200,2014-03-14 10:21:01,2
2420,2731,180.183.128.64,2014-03-14 10:42:12,0
2421,2732,180.183.128.64,2014-03-14 10:43:16,0
2422,2733,180.183.128.64,2014-03-14 10:45:42,0
2423,2734,180.183.128.64,2014-03-14 10:46:19,0
2424,2735,180.183.128.64,2014-03-14 10:48:28,0
2425,2736,119.46.184.2,2014-03-14 13:03:20,2
2426,2737,119.46.184.2,2014-03-14 13:10:18,2
2430,772,180.183.128.64,2014-03-15 11:31:17,0
2429,2740,180.183.128.64,2014-03-15 11:27:20,0
2431,772,180.183.128.64,2014-03-15 11:40:22,0
2432,772,180.183.128.64,2014-03-15 11:40:59,0
2433,210,203.155.179.34,2014-03-18 11:49:45,0
2434,2745,180.183.96.78,2014-03-18 16:50:48,0
2435,2746,119.46.184.2,2014-03-19 09:42:06,2
2436,2747,58.95.3.157,2014-03-20 11:55:41,0
2437,2748,58.95.3.157,2014-03-20 12:23:20,2
2438,2749,182.52.83.185,2014-03-22 08:29:52,0
2439,2750,182.52.83.185,2014-03-22 08:39:46,2
2440,2751,180.183.110.191,2014-03-27 12:21:53,2
2441,2752,27.55.26.125,2014-03-27 15:07:36,2
2442,2753,49.230.65.79,2014-03-28 14:25:19,2
2443,2754,110.168.210.101,2014-03-31 11:42:47,2
2444,2755,124.120.55.106,2014-04-01 11:22:35,2
2445,210,115.87.33.53,2014-04-03 11:40:50,2
2446,2757,180.183.133.164,2014-04-03 12:15:57,0
2447,2758,180.183.133.164,2014-04-03 12:17:56,0
2448,2759,27.55.0.38,2014-04-04 11:27:22,2
2449,2760,110.77.212.156,2014-04-06 20:07:39,2
2450,210,27.55.168.228,2014-04-07 17:53:31,2
2451,210,180.183.133.63,2014-04-08 11:07:50,0
2452,2763,180.183.133.63,2014-04-08 11:54:29,0
2453,2764,202.183.185.140,2014-04-08 13:04:25,2
2454,2765,58.8.11.128,2014-04-09 10:26:33,2
2455,2766,1.10.218.154,2014-04-09 10:40:02,2
2456,2767,119.46.184.2,2014-04-10 13:17:36,2
2457,2768,171.98.140.78,2014-04-11 12:18:29,0
2458,2769,171.98.140.78,2014-04-11 12:21:46,0
2459,2770,110.168.182.130,2014-04-15 18:17:37,2
2460,2771,124.120.123.133,2014-04-16 13:03:53,2
2461,2772,61.91.248.195,2014-04-17 11:07:01,2
2462,2773,119.46.184.2,2014-04-17 14:16:19,2
2463,2774,171.98.140.78,2014-04-20 22:58:22,0
2464,2775,27.55.46.197,2014-04-22 11:00:19,2
2465,2776,58.8.67.226,2014-04-23 10:26:03,2
2466,2777,84.176.252.11,2014-04-23 16:54:51,2
2467,2778,125.24.27.114,2014-04-27 19:26:42,2
2468,2779,110.168.15.2,2014-04-28 09:43:57,2
2469,2780,180.183.161.213,2014-04-29 13:33:59,2
2470,2729,110.170.165.98,2014-04-29 17:01:43,0
2471,2782,58.11.165.222,2014-04-30 09:23:22,2
2472,2783,61.91.248.195,2014-05-02 09:59:52,2
2473,2784,115.87.18.201,2014-05-07 09:11:33,2
2474,2785,58.8.176.126,2014-05-08 10:01:02,2
2475,2786,124.121.216.16,2014-05-10 08:50:56,2
2476,2787,1.47.64.104,2014-05-10 12:51:33,2
2477,2788,180.183.46.167,2014-05-12 13:45:31,0
2478,2789,58.9.224.77,2014-05-14 12:48:31,0
2479,2790,58.9.224.77,2014-05-14 12:59:33,2
2480,2791,58.11.96.23,2014-05-14 17:42:14,0
2481,2792,110.78.164.70,2014-05-16 17:14:53,0
2482,2793,110.78.164.70,2014-05-16 17:29:13,0
2483,2794,171.98.36.126,2014-05-16 18:40:50,2
2484,242,58.11.130.193,2014-05-18 12:28:26,2
2485,167,180.183.125.158,0000-00-00 00:00:00,0
2486,167,180.183.125.158,0000-00-00 00:00:00,0
2487,167,180.183.125.158,0000-00-00 00:00:00,0
2488,2799,124.121.245.92,2014-05-26 15:43:48,0
2489,2800,180.183.125.158,0000-00-00 00:00:00,0
2490,2800,124.121.245.92,0000-00-00 00:00:00,0
2491,2802,180.183.125.158,2014-05-26 16:34:00,0
2492,2803,110.169.217.39,2014-05-26 16:36:41,0
2493,2804,180.183.125.158,2014-05-27 10:32:52,0
2494,2805,119.42.116.58,2014-05-27 12:45:37,2
2495,2806,180.183.125.158,2014-05-29 09:33:43,0
2496,2807,180.183.125.158,2014-05-29 09:45:35,0
2497,2808,180.183.125.158,2014-05-29 09:49:45,0
2498,2809,180.183.125.158,2014-05-29 10:59:44,0
2499,242,180.183.125.158,2014-05-30 16:41:08,2
2500,2811,1.46.128.232,2014-06-01 11:01:51,0
2501,2812,1.46.128.232,2014-06-01 11:13:54,2
2502,2813,110.168.203.48,2014-06-02 10:22:21,2
2503,2814,122.155.134.99,2014-06-04 12:50:01,0
2504,242,180.183.126.199,2014-06-04 13:41:08,2
2505,242,180.183.118.143,2014-06-06 16:28:46,2
2506,2817,61.91.131.253,2014-06-10 14:00:27,0
2507,2818,61.91.248.195,2014-06-17 17:53:47,2
2508,2819,119.46.77.190,2014-06-18 18:01:38,2
2509,2820,124.122.90.255,2014-06-20 16:40:15,2
2510,2821,66.249.80.152,2014-06-21 14:32:17,0
2511,2822,27.145.207.58,2014-06-21 14:41:07,2
2512,2823,61.91.248.195,2014-06-24 12:25:47,2
2513,2824,202.176.83.78,2014-06-25 11:38:08,2
2514,2825,61.91.248.101,2014-06-25 15:22:33,2
2515,2826,61.90.47.246,2014-06-30 14:35:32,2
2516,2827,101.174.193.172,2014-07-01 18:53:34,2
2517,2828,118.175.38.92,2014-07-02 10:16:10,2
2518,2829,58.11.64.196,2014-07-02 14:24:14,2
2519,2830,119.46.220.5,2014-07-08 11:52:14,2
2520,2831,61.91.248.195,2014-07-08 16:27:27,2
2521,2832,1.46.37.33,2014-07-09 14:46:17,0
2522,2833,198.228.201.151,2014-07-10 04:56:48,2
2523,2678,124.122.129.167,2014-07-10 09:35:15,2
2524,2835,119.42.64.117,2014-07-10 10:33:55,2
2525,2836,203.151.194.2,2014-07-10 11:24:44,2
2526,2837,58.11.85.118,2014-07-10 14:43:21,2
2527,2838,61.91.4.2,2014-07-10 16:26:49,2
2528,2839,223.27.203.33,2014-07-11 09:52:31,2
2529,2840,115.87.80.151,2014-07-16 14:16:31,2
2530,2841,180.183.137.131,2014-07-16 15:05:03,2
2531,2842,49.0.118.243,2014-07-17 11:10:18,2
2532,2843,61.91.248.195,2014-07-18 12:04:41,2
2533,2844,110.169.201.95,2014-07-18 13:43:41,2
2534,2845,27.55.96.131,2014-07-19 22:44:20,2
2535,2846,61.91.248.195,2014-07-21 17:42:35,2
2536,2847,124.121.160.114,2014-07-23 13:47:02,2
2537,2848,110.168.229.67,2014-07-23 20:06:12,0
2538,2849,58.137.0.180,2014-07-24 13:19:03,2
2539,2850,58.8.244.79,2014-07-24 14:25:01,2
2540,2851,202.95.69.254,2014-07-25 07:33:11,2
2541,2852,110.168.74.153,2014-07-29 11:22:19,2
2542,2853,110.169.247.240,2014-07-30 11:42:06,2
2543,2854,171.96.15.253,2014-07-31 10:24:46,2
2544,242,183.89.150.250,2014-08-02 14:20:33,2
2545,2856,103.247.63.99,2014-08-07 13:46:50,2
2546,2857,103.247.63.99,2014-08-08 14:44:37,2
2547,2858,58.10.100.217,2014-08-12 09:12:53,2
2548,2859,58.10.100.217,2014-08-12 20:25:25,2
2549,2860,49.230.68.114,2014-08-13 18:52:44,0
2550,2861,183.89.156.248,2014-08-13 22:32:30,2
2551,2862,183.89.88.252,2014-08-14 12:00:14,2
2552,242,183.89.153.47,2014-08-15 16:12:16,2
2553,2864,58.11.186.186,2014-08-18 22:02:27,2
2554,2865,124.120.26.123,2014-08-19 16:35:54,2
2555,2866,119.46.184.2,2014-08-21 16:41:45,0
2556,2867,119.46.184.2,2014-08-21 16:41:46,2
2557,2868,180.183.131.204,2014-08-25 08:23:32,2
2558,2869,27.131.161.41,2014-08-26 15:49:40,2
2559,2870,124.122.141.99,2014-08-27 12:12:00,2
2560,2871,27.131.161.41,2014-08-29 15:12:03,2
2561,2872,118.174.195.16,2014-08-30 11:22:36,2
2562,2873,27.55.230.7,2014-09-03 09:43:33,2
2563,2874,118.174.143.141,2014-09-03 09:47:09,2
2564,2875,58.137.16.27,2014-09-04 12:23:58,2
2565,2876,114.109.22.218,2014-09-04 23:42:30,2
2566,2877,125.26.108.138,2014-09-10 14:18:48,2
2567,2878,58.97.84.66,2014-09-12 17:38:20,2
2568,2861,183.89.148.147,2014-09-14 12:04:50,2
2569,2880,110.164.252.2,2014-09-23 11:16:51,2
2570,2881,110.164.252.2,2014-09-23 12:28:36,2
2571,2882,206.197.59.8,2014-09-24 08:51:48,2
2572,2883,58.137.15.98,2014-09-25 10:38:33,2
2573,2884,202.176.83.78,2014-09-26 09:26:15,2
2574,2885,27.55.151.94,2014-09-27 03:17:15,2
2575,2886,183.89.159.133,2014-09-27 10:46:00,0
2576,2887,183.89.97.250,2014-10-06 10:47:35,0
2577,2888,183.89.97.250,2014-10-06 10:52:07,0
2578,2889,183.89.97.250,2014-10-06 10:53:58,0
2579,2890,183.89.97.250,2014-10-06 11:50:17,0
2580,2891,61.91.248.195,2014-10-06 11:55:13,2
2581,2892,171.96.142.251,2014-10-06 12:12:21,2
2582,2893,110.169.216.188,2014-10-06 13:36:18,0
2583,2894,183.89.63.238,2014-10-07 09:20:53,0
2584,2895,118.174.208.78,2014-10-08 12:50:10,0
2585,2896,1.46.137.18,2014-10-08 13:02:28,2
2586,2897,119.46.221.47,2014-10-08 14:06:45,0
2587,2898,118.174.208.78,2014-10-09 11:00:08,2
2588,2899,118.174.208.78,2014-10-09 11:26:54,2
2589,242,183.89.158.161,2014-10-09 18:50:59,2
2590,2901,58.11.22.91,2014-10-13 10:48:38,2
2591,2902,110.170.27.2,2014-10-13 13:49:55,2
2592,242,180.183.246.185,2014-10-13 16:30:38,0
2593,242,180.183.246.185,2014-10-13 16:41:47,0
2594,242,180.183.246.185,2014-10-13 16:47:06,0
2595,2906,180.183.246.185,2014-10-13 16:49:18,0
2596,242,180.183.246.185,2014-10-13 16:49:43,0
2597,242,180.183.246.185,2014-10-13 16:54:22,0
2598,242,180.183.246.185,2014-10-13 16:54:51,2
2599,242,115.87.75.41,2014-10-14 11:52:22,2
2600,2911,183.89.56.71,2014-10-16 13:52:52,0
2601,2912,122.155.134.99,2014-10-17 13:57:20,0
2602,2913,122.155.134.99,2014-10-17 13:58:56,0
2603,2914,122.155.134.99,2014-10-17 14:01:49,0
2604,2915,122.155.134.99,2014-10-17 14:03:04,2
2605,2916,183.89.56.71,2014-10-17 14:25:14,0
2606,2917,183.89.56.71,2014-10-17 14:27:04,0
2607,2918,183.89.56.71,2014-10-17 14:27:35,0
2608,2919,183.89.56.71,2014-10-17 14:32:15,0
2609,2920,183.89.56.71,2014-10-17 14:35:28,0
2610,2921,183.89.56.71,2014-10-17 14:40:07,0
2611,2922,183.89.56.71,2014-10-17 14:42:08,0
2612,2923,61.91.248.195,2014-10-17 17:50:32,2
2613,242,183.89.148.13,2014-10-20 17:20:19,0
2614,2925,192.101.84.225,2014-10-20 17:32:38,2
2615,2926,27.145.160.164,2014-10-21 10:03:31,2
2616,2927,27.145.160.164,2014-10-25 11:31:40,2
2617,2928,61.91.248.195,2014-10-29 13:31:48,2
2618,2929,61.91.248.195,2014-10-29 13:40:11,2
2619,2930,124.120.57.56,2014-10-31 15:07:14,2
2620,2931,110.169.218.7,2014-10-31 16:37:55,2
2621,242,180.183.240.41,2014-11-03 14:52:18,2
2622,2933,180.183.246.219,2014-11-05 17:39:21,0
2623,2934,27.55.10.215,2014-11-11 13:56:43,2
2624,2935,49.230.179.127,2014-11-12 12:31:40,2
2625,2936,171.6.189.238,2014-11-24 11:13:47,2
2626,2937,171.6.189.238,2014-11-24 11:33:20,2
2627,2938,27.55.164.146,2014-11-30 13:29:22,2
2628,2939,61.47.87.2,2014-12-01 15:22:10,2
2629,2940,180.183.135.112,2014-12-02 10:10:37,0
2630,2941,58.11.69.250,2014-12-02 12:01:06,2
2631,2942,192.193.164.10,2014-12-03 10:14:42,2
2632,2943,192.193.160.10,2014-12-03 11:59:44,2
2633,2944,115.31.129.18,2014-12-04 20:26:22,2
2634,2945,115.31.183.195,2014-12-06 09:23:49,2
2635,2946,58.136.118.90,2014-12-15 09:37:07,2
2636,2947,61.91.248.195,2014-12-15 17:05:21,2
2637,2948,61.91.248.195,2014-12-15 17:34:00,2
2638,2949,61.91.248.101,2014-12-22 17:36:15,2
2639,242,183.89.159.55,2014-12-23 11:47:49,2
2640,2951,1.46.141.82,2014-12-23 14:27:57,2
2641,2952,1.47.139.127,2014-12-29 13:13:03,2
2642,2953,202.28.179.5,2014-12-29 13:47:29,2
2643,2954,1.46.165.236,2015-01-01 11:40:33,2
2644,2955,1.46.165.236,2015-01-02 13:39:54,2
2645,2956,1.46.165.236,2015-01-02 15:34:47,2
2646,2957,61.90.177.243,2015-01-05 10:47:02,2
2647,2958,1.46.47.39,2015-01-06 19:22:09,2
2648,2959,49.230.86.76,2015-01-09 13:53:23,2
2649,242,183.89.101.167,2015-01-12 14:33:35,2
2650,2961,119.46.218.1,2015-01-13 09:38:44,2
2651,2962,180.180.120.28,2015-01-14 15:27:32,0
2652,2963,61.91.248.195,2015-01-20 18:08:19,2
2653,2964,183.89.59.149,2015-01-21 08:33:30,2
2654,2965,58.136.118.90,2015-01-21 09:33:13,2
2655,2966,110.169.44.225,2015-01-23 12:01:05,2
2656,2967,101.108.180.86,2015-01-23 16:10:28,2
2657,2968,14.207.194.66,2015-01-27 13:37:10,2
2658,2969,1.47.200.87,2015-01-28 11:28:21,2
2659,2970,124.122.83.191,2015-01-30 14:36:08,2
2660,2971,125.25.158.209,2015-02-02 15:24:37,2
2661,2972,61.90.89.209,2015-02-05 19:49:49,2
2662,2973,223.25.196.254,2015-02-13 13:24:12,2
2663,2974,203.113.0.207,2015-02-16 10:29:41,2
2664,2975,203.113.0.207,2015-02-16 10:36:23,0
2665,2966,171.100.110.184,2015-02-18 23:01:18,2
2666,2977,171.96.184.10,2015-02-21 15:09:34,2
2667,2978,171.96.184.10,2015-02-21 15:14:43,2
2668,2979,101.108.24.50,2015-02-25 15:33:19,2
2669,2980,27.55.20.98,2015-02-26 02:10:32,2
2670,2981,120.21.35.77,2015-03-01 14:27:05,2
2671,0,49.230.163.170,2015-03-02 04:05:08,0
2672,235,49.230.163.170,0000-00-00 00:00:00,0
2673,2983,183.88.88.34,2015-03-02 04:24:08,0
2674,2984,183.88.88.34,2015-03-02 04:24:45,0
2675,0,183.88.88.34,2015-03-02 04:29:09,0
2676,2800,183.88.88.34,0000-00-00 00:00:00,0
2677,2800,183.88.88.34,0000-00-00 00:00:00,0
2678,2987,61.91.248.101,2015-03-02 12:42:05,2
2679,2988,49.230.134.38,2015-03-03 09:48:09,2
2680,2989,49.230.134.38,2015-03-03 09:48:17,0
2681,2990,183.88.39.132,2015-03-09 14:35:09,0
2682,2991,183.88.39.132,2015-03-09 14:39:25,0
2683,2991,183.88.39.132,2015-03-09 14:55:15,2
2684,2991,183.88.39.132,2015-03-09 15:24:36,2
2685,2966,110.169.44.225,2015-03-10 09:07:15,2
2686,2995,183.88.37.180,2015-03-16 14:44:43,2
2687,2996,61.91.248.101,2015-03-20 13:02:22,2
2688,2997,122.155.134.99,2015-03-20 16:40:51,2
2689,2998,1.1.180.197,2015-03-20 17:48:06,2
2690,2999,119.63.94.242,2015-03-24 08:55:02,2
2691,3000,61.90.86.18,2015-03-25 08:28:36,2
2692,3001,61.91.248.100,2015-04-01 19:22:57,2
2693,3002,223.27.213.213,2015-04-02 14:07:25,2
2694,3003,103.247.60.34,2015-04-02 15:44:18,2
2695,242,180.183.245.111,2015-04-07 11:01:45,2
2696,242,180.183.245.111,2015-04-07 11:18:12,2
2697,3006,203.151.112.94,2015-04-10 12:07:45,2
2698,3007,125.25.12.190,2015-04-13 15:29:07,2
2699,3008,223.27.213.213,2015-04-16 11:23:12,2
2700,3009,124.122.158.232,2015-04-17 14:42:34,2
2701,3010,58.11.114.129,2015-04-21 10:56:15,2
2702,3011,223.25.196.254,2015-04-21 14:36:07,2
2703,3012,223.25.196.254,2015-04-23 13:46:36,2
2704,3013,27.55.162.229,2015-04-23 14:06:55,0
2705,3014,203.144.144.164,2015-04-24 14:39:53,2
2706,3015,49.199.20.17,2015-04-25 07:51:21,2
2707,3016,116.68.150.116,2015-04-25 10:34:03,2
2708,3017,27.145.160.164,2015-04-25 10:41:53,2
2709,3018,223.25.196.254,2015-04-27 09:46:44,2
2710,3019,58.137.113.2,2015-04-27 17:26:25,2
2711,3020,119.46.220.5,2015-04-29 14:15:16,2
2712,3021,49.49.251.254,2015-05-09 10:47:40,2
2713,3022,58.137.7.26,2015-05-11 09:28:47,2
2714,3023,116.68.150.116,2015-05-11 10:46:31,2
2715,3024,61.91.248.195,2015-05-11 11:19:16,2
2716,3025,119.46.220.5,2015-05-12 16:19:52,2
2717,3026,61.90.143.87,2015-05-13 14:35:31,2
2718,3027,119.46.160.66,2015-05-14 16:45:17,2
2719,3028,223.25.196.254,2015-05-15 11:27:08,2
2720,3029,119.46.160.66,2015-05-15 14:04:15,2
2721,3030,203.172.120.114,2015-05-15 15:15:46,2
2722,3031,61.91.248.195,2015-05-15 17:04:39,2
2723,3032,1.46.7.139,2015-05-19 01:57:11,2
2724,2966,110.169.44.225,2015-05-19 09:21:04,2
2725,3034,183.89.229.50,2015-05-21 11:40:21,2
2726,3035,183.89.92.115,2015-05-25 09:46:28,2
2727,242,183.88.91.73,2015-05-25 15:18:20,2
2728,3037,171.98.136.27,2015-05-26 19:01:12,2
2729,3038,110.168.197.186,2015-05-28 11:20:30,2
2730,242,183.88.91.73,2015-05-29 10:29:57,2
2731,3040,27.55.163.52,2015-06-01 17:51:42,2
2732,3041,223.25.196.254,2015-06-02 09:34:31,2
2733,3042,118.174.141.198,2015-06-04 10:22:53,2
2734,3043,116.68.150.116,2015-06-05 10:42:16,2
2735,3044,192.193.164.9,2015-06-05 11:06:42,2
2736,3045,192.193.164.10,2015-06-05 11:24:54,2
2737,3046,110.170.213.162,2015-06-06 09:21:08,2
2738,3047,180.183.50.208,2015-06-09 13:55:28,2
2739,3048,58.137.7.26,2015-06-10 11:58:03,2
2740,3048,58.137.7.26,2015-06-10 12:09:03,2
2741,3050,125.24.79.226,2015-06-11 19:45:29,2
2742,3051,1.47.139.20,2015-06-15 05:01:02,2
2743,3052,1.20.215.61,2015-06-16 11:31:33,2
2744,3053,125.25.149.158,2015-06-17 14:01:15,2
2745,3054,171.97.65.131,2015-06-17 19:23:56,2
2746,242,180.183.108.209,2015-06-22 10:34:47,2
2747,3056,58.11.66.221,2015-06-22 11:08:07,2
2748,3057,171.97.37.41,2015-06-23 07:34:49,2
2749,3058,171.97.27.161,2015-06-23 09:58:42,2
2750,3059,203.121.137.179,2015-06-24 18:56:48,2
2751,3060,110.168.231.194,2015-06-27 12:31:29,2
2752,3061,171.96.246.171,2015-06-29 09:44:07,2
2753,3062,180.183.123.244,2015-06-29 09:44:36,2
2754,2966,110.169.44.225,2015-06-29 09:45:45,2
2755,3064,27.55.24.171,2015-07-02 12:00:47,2
2756,3065,27.55.24.171,2015-07-02 12:49:53,0
2757,3066,196.3.49.254,2015-07-03 09:00:57,2
2758,3067,27.55.162.152,2015-07-05 15:18:42,2
2759,242,183.88.81.196,2015-07-06 15:06:29,0
2760,3069,183.88.81.196,2015-07-06 15:07:18,0
2761,3070,183.88.81.196,2015-07-06 15:10:11,0
2762,3071,180.183.40.84,2015-07-08 11:17:38,2
2763,3072,171.96.183.219,2015-07-09 12:07:49,2
2764,3073,171.96.183.219,2015-07-09 12:11:21,0
2765,242,124.122.130.75,2015-07-11 11:10:09,2
2766,3075,110.169.44.225,2015-07-15 13:29:05,2
2767,3076,58.181.143.162,2015-07-15 16:07:07,2
2768,3077,124.122.187.77,2015-07-17 09:42:57,2
2769,3078,61.90.75.206,2015-07-20 15:03:29,2
2770,3079,125.24.77.20,2015-07-21 09:52:00,2
2771,3080,192.193.160.9,2015-07-23 12:12:46,2
2772,3081,171.96.235.224,2015-07-27 10:27:51,2
2773,3081,171.96.235.224,2015-07-27 10:48:51,2
2774,3082,124.122.109.212,2015-07-27 13:56:22,2
2775,3083,155.14.31.76,2015-07-27 14:36:04,2
2776,3084,125.24.79.99,2015-07-28 16:31:42,2
2777,3085,223.25.196.254,2015-07-29 12:10:07,2
2778,3086,58.137.208.195,2015-07-31 10:51:41,2
2779,3087,183.89.151.73,2015-07-31 11:16:14,2
2780,3088,183.88.38.229,2015-07-31 17:09:23,2
2781,3089,49.230.145.133,2015-07-31 20:27:40,2
2782,3090,171.100.123.144,2015-08-01 14:07:42,2
2783,3091,171.96.185.87,2015-08-01 21:43:07,2
2784,3092,180.183.117.217,2015-08-03 11:14:56,2
2785,3093,124.120.18.26,2015-08-03 15:59:35,2
2786,3094,58.137.201.27,2015-08-04 09:51:42,1
2787,3095,210.86.135.35,2015-08-04 10:21:55,2
2788,3096,14.207.2.7,2015-08-05 13:23:39,2
2789,3097,58.11.95.238,2015-08-05 14:32:20,1
2790,3098,171.96.181.240,2015-08-05 16:29:57,1
2791,3099,129.192.198.12,2015-08-12 17:24:05,2
2792,242,171.96.122.218,2015-08-15 19:42:13,2
2793,3101,61.91.248.195,2015-08-19 10:54:05,1
2794,3102,110.168.232.56,2015-08-19 17:17:29,1
2795,3103,110.168.164.155,2015-08-19 20:30:39,1
2796,3104,125.24.78.54,2015-08-20 10:47:27,2
2797,3105,203.144.220.246,2015-08-20 11:05:34,2
2798,3106,180.183.47.232,2015-08-20 14:11:26,2
2799,3107,27.55.14.65,2015-08-23 15:17:58,2
2800,242,180.183.51.89,2015-08-24 18:25:28,2
2801,2966,110.169.45.69,2015-08-27 11:12:06,2
2802,3110,58.97.34.109,2015-09-01 14:32:00,2
2803,3111,58.97.34.109,2015-09-01 15:06:39,0
2804,3112,110.78.164.218,2015-09-04 13:45:44,0
2805,3113,58.97.53.218,2015-09-07 11:26:23,2
2806,242,183.89.226.221,2015-09-08 12:30:29,2
2807,3115,1.10.201.81,2015-09-10 09:25:02,2
2808,3116,203.151.53.35,2015-09-17 09:30:47,2
2809,3117,183.88.68.29,2015-09-17 11:41:46,2
2810,2966,110.169.45.69,2015-09-23 12:08:00,2
2811,3119,125.24.155.45,2015-09-24 13:51:50,2
2812,3120,124.120.200.55,2015-09-25 09:13:21,2
2813,3121,101.108.38.86,2015-09-29 16:02:27,2
2814,3122,223.25.196.254,2015-10-06 13:50:04,2
2815,3123,49.237.36.226,2015-10-06 10:12:46,2
2816,3124,1.47.234.218,2015-10-06 12:56:41,0
2817,3125,1.47.234.218,2015-10-06 13:03:33,2
2818,3126,223.25.196.254,2015-10-07 14:16:06,2
2819,2966,124.120.98.66,2015-10-13 09:55:54,1
2820,3128,180.183.42.96,2015-10-15 11:19:15,2
2821,3129,61.90.54.101,2015-10-16 13:46:58,1
2822,242,124.122.66.158,2015-10-17 10:30:59,0
2823,3131,196.3.49.254,2015-10-21 14:54:48,2
2824,3132,1.1.179.104,2015-10-23 13:18:35,1
2825,3133,110.168.231.174,2015-10-27 12:16:02,2
2826,3134,110.170.80.3,2015-10-27 15:11:34,1
2827,3135,58.97.37.61,2015-10-28 10:07:19,1
2828,3136,61.91.248.195,2015-10-28 13:10:08,2
2829,3137,58.8.136.186,2015-10-28 15:53:29,2
2830,3138,171.96.183.44,2015-10-31 14:04:15,2
2831,2966,110.169.45.69,2015-11-06 14:07:13,2
2832,3140,124.120.17.38,2015-11-09 09:01:10,2
2833,3141,91.180.195.243,2015-11-19 00:55:12,0
2834,3142,91.180.195.243,2015-11-19 00:55:15,0
2835,3143,91.180.195.243,2015-11-19 00:55:16,0
2836,3144,91.180.195.243,2015-11-19 00:55:17,0
2837,3145,91.180.195.243,2015-11-19 00:55:24,0
2838,3146,171.96.125.5,2015-11-24 09:08:43,2
2839,3147,223.206.248.92,2015-11-25 09:18:50,0
2840,3147,223.206.248.92,2015-11-25 09:23:26,2
2841,3149,192.193.164.9,2015-11-25 13:54:14,2
2842,3150,119.46.218.1,2015-11-26 11:35:24,2
2843,3151,171.96.235.114,2015-11-30 11:40:06,2
2844,3152,183.89.224.125,2015-11-30 14:17:27,2
2845,3153,119.46.218.1,2015-12-01 09:24:46,2
2846,3154,110.170.24.130,2015-12-01 10:57:00,2
2847,3153,119.46.218.1,2015-12-09 17:42:24,2
2848,3156,180.183.107.184,2015-12-14 13:47:58,0
2849,3156,180.183.107.184,2015-12-14 13:47:58,0
2850,3158,171.4.193.100,2015-12-16 11:38:42,2
2851,3159,182.232.15.162,2015-12-16 12:58:42,2
2852,3160,110.169.88.111,2015-12-18 09:16:53,2
2853,3153,119.46.218.1,2015-12-21 11:45:58,2
2854,3162,203.144.220.246,2015-12-22 09:27:11,2
2855,3163,1.179.148.118,2015-12-23 10:09:17,2
2856,3164,1.1.190.64,2015-12-23 10:30:28,2
2857,3165,110.170.246.14,2015-12-23 15:03:32,2
2858,3166,180.183.125.122,2015-12-25 11:01:26,2
2859,3167,119.72.196.214,2015-12-27 05:57:59,2
2860,3168,27.55.30.205,2015-12-28 07:14:30,2
2861,3169,119.46.218.1,2015-12-29 08:48:20,2
2862,3170,49.229.68.112,2015-12-29 08:07:26,2
2863,3171,27.55.93.154,2016-01-01 18:25:54,2
2864,3172,223.24.9.107,2016-01-02 12:56:30,2
2865,3173,223.24.9.107,2016-01-02 13:07:13,2
2866,3174,223.24.9.107,2016-01-02 13:07:48,2
2867,3175,27.55.149.154,2016-01-03 09:19:55,2
2868,2966,110.169.45.69,2016-01-05 09:44:44,2
2869,3177,223.24.20.87,2016-01-05 10:05:27,2
2870,3178,61.91.248.195,2016-01-08 10:05:39,2
2871,3179,203.144.144.164,2016-01-08 12:56:13,2
2872,3180,116.68.150.116,2016-01-09 12:17:18,2
2873,3181,223.25.196.254,2016-01-11 13:43:53,2
2874,3182,223.25.196.254,2016-01-11 17:20:01,2
2875,3183,124.122.159.9,2016-01-13 10:27:41,2
2876,2966,110.169.45.69,2016-01-13 13:16:04,2
2877,2966,110.169.45.69,2016-01-13 13:37:19,2
2878,2966,110.169.45.69,2016-01-13 13:40:52,2
2879,3187,203.101.158.134,2016-01-13 16:43:18,2
2880,242,183.88.94.199,2016-01-14 13:15:10,2
2881,3189,110.77.192.74,2016-01-15 14:45:12,2
2882,3190,180.183.112.130,2016-01-16 05:18:48,2
2883,3191,125.24.76.207,2016-01-18 09:47:12,0
2884,3192,125.24.76.207,2016-01-18 09:47:50,2
2885,3193,61.91.248.195,2016-01-18 10:16:58,2
2886,3194,61.91.248.195,2016-01-18 10:27:09,2
2887,3195,124.120.143.229,2016-01-19 10:54:44,2
2888,2966,171.100.55.109,2016-01-20 11:27:10,2
2889,3197,61.91.248.195,2016-01-20 17:52:20,2
2890,3198,101.109.248.24,2016-01-21 09:03:54,2
2891,3199,180.183.85.227,2016-01-22 12:08:07,2
2892,3200,49.49.244.41,2016-01-23 06:04:07,2
2893,3201,182.52.224.8,2016-01-28 17:49:58,2
2894,2966,171.100.55.109,2016-02-02 10:18:58,2
2895,3203,61.47.87.2,2016-02-02 16:30:45,2
2896,3204,183.89.213.109,2016-02-03 12:29:30,2
2897,3205,58.97.127.94,2016-02-04 16:12:26,2
2898,3206,183.89.95.127,2016-02-05 18:09:53,2
